Store_Name,Domain,Website,First_Name,Last_Name,Title,Email,Secondary_Email,Niche,Deliverability_Score,MX_Status,DMARC_Status,SPF_Status,Gravatar_Found,Meta_Ads_Library_URL,Instagram,Facebook,TikTok,Twitter_X,LinkedIn,Personalized_Icebreaker
Dhillon Organics,dhillonorganics.com,https://dhillonorganics.com,Dhillonorganics,Owner,Dhillon Organics,dhillonorganics@gmail.com,,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=Dhillon%20Organics&type=all,https://www.instagram.com/dhillonorganics,https://www.facebook.com/profile.php,https://www.tiktok.com/@dhillonorganics,,,"The focus Dhillon Organics puts on clean, effective formulas is exactly what customers need."
Shop Denver Health & Fitness Rewards,dhfshop.fit,https://dhfshop.fit,Orders,Owner,Founder / Owner @ Shop Denver Health & Fitness Rewards,orders@mygymapparelorder.com,dhfrewards@myrewardstore.com,Health & Supplements,100% Confirmed Real,Valid (Microsoft 365),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=Shop%20Denver%20Health%20%26%20Fitness%20Rewards&type=all,,,,,,"The focus Shop Denver Health & Fitness Rewards puts on clean, effective formulas is exactly what customers need."
Maharashtra– Herb Alley,drkavitasherballey.com,https://drkavitasherballey.com,Drkavitasherballey,Owner,Founder / Owner @ Maharashtra– Herb Alley,drkavitasherballey@gmail.com,info@drkavitasherballey.com,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=Maharashtra%E2%80%93%20Herb%20Alley&type=all,https://www.instagram.com/dr_kavitas_herballey,https://www.facebook.com/dr.kavitasherballey,,,,"The focus Maharashtra– Herb Alley puts on clean, effective formulas is exactly what customers need."
Earth Maiden Soap & Sundries,earthmaidenorganics.com,https://earthmaidenorganics.com,29412earthmaiden,Owner,Earth Maiden Soap &amp; Sundries,29412earthmaiden@earthmaidenorganics.com,earthmaiden@earthmaidenorganics.com,Health & Supplements,100% Confirmed Real,Valid (Microsoft 365),Not Configured,Configured,No,https://www.facebook.com/ads/library/?q=Earth%20Maiden%20Soap%20%26%20Sundries&type=all,https://www.instagram.com/earthmaidensoaps,https://www.facebook.com/my.earthmaiden,,https://x.com/earthmaiden,,"The focus Earth Maiden Soap & Sundries puts on clean, effective formulas is exactly what customers need."
1MD Nutrition®,1md.org,https://1md.org,Support,Owner,1MD Nutrition® - Physician-Formulated Health Supplements,support@1md.org,,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=1MD%20Nutrition%C2%AE&type=all,https://www.instagram.com/1mdhealth,https://www.facebook.com/1MDHealth,https://www.tiktok.com/@1mdhealth,,,"The focus 1MD Nutrition® puts on clean, effective formulas is exactly what customers need."
1supplementscom,1supplements.com,https://1supplements.com,Info,Owner,Best Preworkout Supplement | Whey Protein Isolate - 1Supplements,info@1supplements.com,,Health & Supplements,95% Confirmed Real,Valid (Host MX),Not Configured,None,No,https://www.facebook.com/ads/library/?q=1supplementscom&type=all,https://www.instagram.com/1supplements_com,https://www.facebook.com/1supplementscom-153511415327511,https://www.tiktok.com/@1supplementscom,,,"The focus 1supplementscom puts on clean, effective formulas is exactly what customers need."
Aadisattva Organics,aadisattvaorganics.com,https://aadisattvaorganics.com,Aadisattvaorganics,Owner,Founder / Owner @ Aadisattva Organics,aadisattvaorganics@gmail.com,sales@aadisattvaorganics.com,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=Aadisattva%20Organics&type=all,https://www.instagram.com/aadisattvaorganics,,,https://x.com/Aadisattva20602,https://www.linkedin.com/company/aadisattva-organics,"The focus Aadisattva Organics puts on clean, effective formulas is exactly what customers need."
A&A nutrition,aanutrition.it,https://aanutrition.it,Aanutrition,Info,"A&amp;A Nutrition
 &ndash; A&amp;A nutrition",aanutrition.info@gmail.com,,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=A%26A%20nutrition&type=all,https://www.instagram.com/aanutrition.store,,,,,"The focus A&A nutrition puts on clean, effective formulas is exactly what customers need."
A Best Supplements,abestsupplements.com,https://abestsupplements.com,Abestsupplements,Owner,A Best Supplements,abestsupplements@gmail.com,info@abestsupplements.com,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=A%20Best%20Supplements&type=all,https://www.instagram.com/abestsupplements,https://www.facebook.com/profile.php,,,,"The focus A Best Supplements puts on clean, effective formulas is exactly what customers need."
Act Fitness,actfitness.com.tr,https://actfitness.com.tr,Info,Owner,"Act Fitness | Spor Giyim, Ağırlık ve Pilates Ekipmanları",info@actfitness.com.tr,,Health & Supplements,100% Confirmed Real,Valid (Host MX),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=Act%20Fitness&type=all,https://www.instagram.com/actfitnessturkiye,,,,,"The focus Act Fitness puts on clean, effective formulas is exactly what customers need."
Adesuwa Botanicals,adesuwabotanicals.com,https://adesuwabotanicals.com,Products,Owner,"Adesuwa Botanicals: Natural Hair and Skincare for Pure, Holistic Beaut",products@adesuwabotanicals.com,,Health & Supplements,100% Confirmed Real,Valid (Microsoft 365),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=Adesuwa%20Botanicals&type=all,,,,,,"The focus Adesuwa Botanicals puts on clean, effective formulas is exactly what customers need."
Affirmations of Wellness,affirmationsofwellness.com,https://affirmationsofwellness.com,Affirmationsofwellness,Owner,Affirmations of Wellness,affirmationsofwellness@gmail.com,,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=Affirmations%20of%20Wellness&type=all,https://www.instagram.com/affirmations0fwellness,,,,,"The focus Affirmations of Wellness puts on clean, effective formulas is exactly what customers need."
Aja Botanicals,ajabotanicals.com,https://ajabotanicals.com,Customerservice,Owner,Aja Botanicals,customerservice@ajabotanicals.com,,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),None,No,https://www.facebook.com/ads/library/?q=Aja%20Botanicals&type=all,https://www.instagram.com/aja_botanicals,,https://www.tiktok.com/@ajabotanicals,,,"The focus Aja Botanicals puts on clean, effective formulas is exactly what customers need."
Aleta Collagen,aletacollagen.com,https://aletacollagen.com,Hello,Owner,"OU Kosher Collagen Peptides – Bovine &amp; Marine
 &ndash; Aleta Collagen",hello@aletacollagen.com,,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=Aleta%20Collagen&type=all,https://www.instagram.com/aletacollagen,https://www.facebook.com/people,https://www.tiktok.com/@aletacollagen,https://x.com/aletacollagen,,"The focus Aleta Collagen puts on clean, effective formulas is exactly what customers need."
All Greens Clifton Road,allgreensclifton.co.uk,https://allgreensclifton.co.uk,Orders,Clifton,All Greens Clifton Road,orders.clifton@allgreens.co.uk,,Health & Supplements,100% Confirmed Real,Valid (Microsoft 365),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=All%20Greens%20Clifton%20Road&type=all,https://www.instagram.com/shopify,,https://www.tiktok.com/@shopify,https://x.com/shopify,,"The focus All Greens Clifton Road puts on clean, effective formulas is exactly what customers need."
Allgood Nutrition Australia,allgoodnutrition.com.au,https://allgoodnutrition.com.au,Support,Owner,user,support@halothemes.com,hello@allgoodnutrition.com.au,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Not Configured,None,No,https://www.facebook.com/ads/library/?q=Allgood%20Nutrition%20Australia&type=all,https://www.instagram.com/allgood_nutrition,https://www.facebook.com/allgoodnutritionaustralia,,,,"The focus Allgood Nutrition Australia puts on clean, effective formulas is exactly what customers need."
Alopa Herbal Healthcare,alopaherbal.com,https://alopaherbal.com,Support,Owner,Alopa Herbal Healthcare,support@alopaherbal.com,,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=Alopa%20Herbal%20Healthcare&type=all,,,,,,"The focus Alopa Herbal Healthcare puts on clean, effective formulas is exactly what customers need."
Alpha Dog Nutrition,alphadognutrition.com,https://alphadognutrition.com,Info,Owner,Alpha Dog Nutrition | Premium Dog Supplements &amp; Vitamins,info@alphadognutrition.com,,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),None,No,https://www.facebook.com/ads/library/?q=Alpha%20Dog%20Nutrition&type=all,https://www.instagram.com/alpha_dog_nutrition,https://www.facebook.com/AlphaDogNutrition1,https://www.tiktok.com/@alphadognutrition,,,"The focus Alpha Dog Nutrition puts on clean, effective formulas is exactly what customers need."
Ancient Nutrition,ancientnutrition.com,https://ancientnutrition.com,Support,Owner,Ancient Nutrition - Dietary Supplements &amp; Vitamins,support@ancientnutrition.com,,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=Ancient%20Nutrition&type=all,https://www.instagram.com/ancientnutrition,https://www.facebook.com/ancientnutrition,,,,"The focus Ancient Nutrition puts on clean, effective formulas is exactly what customers need."
Anywhey Supplement Store,anywhey.com.au,https://anywhey.com.au,Support,Owner,Anywhey Supplement Store,support@anywhey.com.au,,Health & Supplements,100% Confirmed Real,Valid (Host MX),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=Anywhey%20Supplement%20Store&type=all,,,,,,"The focus Anywhey Supplement Store puts on clean, effective formulas is exactly what customers need."
AnyasHerbals,anyasherbals.com,https://anyasherbals.com,Anyasherbals,Owner,Anya&#39;s Herbals | Organic Botanical Skincare,anyasherbals@gmail.com,,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=AnyasHerbals&type=all,https://www.instagram.com/AnyasHerbals,https://www.facebook.com/AnyasHerbals,,,,"The focus AnyasHerbals puts on clean, effective formulas is exactly what customers need."
apebuiltfitness.com,apebuiltfitness.com,https://apebuiltfitness.com,Sales,Owner,"APE Built Fitness
 &ndash; APE Fitness",sales@apebuiltfitness.com,,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Not Configured,Configured,No,https://www.facebook.com/ads/library/?q=apebuiltfitness.com&type=all,,,,,,"The focus apebuiltfitness.com puts on clean, effective formulas is exactly what customers need."
Aras Sleep,arassleep.com,https://arassleep.com,Arasmattresslv1,Owner,Aras Sleep,arasmattresslv1@gmail.com,,Health & Supplements,68% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=Aras%20Sleep&type=all,,https://www.facebook.com/Arasmattressfurniture,,,,"The focus Aras Sleep puts on clean, effective formulas is exactly what customers need."
ArnoldFitness,arnoldfitness.co.nz,https://arnoldfitness.co.nz,%20info,Owner,ArnoldFitness,%20info@arnoldfitness.co.nz,"20info@arnoldfitness.co.nz, info@arnoldfitness.co.nz",Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),None,No,https://www.facebook.com/ads/library/?q=ArnoldFitness&type=all,,,,,,"The focus ArnoldFitness puts on clean, effective formulas is exactly what customers need."
A Sleeping Samurai,asleepingsamurai.com,https://asleepingsamurai.com,Info,Owner,"Fashion House
 &ndash; A Sleeping Samurai",info@asleepingsamurai.com,,Health & Supplements,95% Confirmed Real,Valid (Amazon SES),Not Configured,None,No,https://www.facebook.com/ads/library/?q=A%20Sleeping%20Samurai&type=all,https://www.instagram.com/asleepingsamurai,https://www.facebook.com/asleepingsamurai,,,,"The focus A Sleeping Samurai puts on clean, effective formulas is exactly what customers need."
athleticpower nutrition,athleticpowernutrition.com,https://athleticpowernutrition.com,Hi,Owner,"athleticpower nutrition - Designed for humans, Powered by science",hi@athleticpowernutrition.com,,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=athleticpower%20nutrition&type=all,https://www.instagram.com/athleticpowernutrition,,,,,"The focus athleticpower nutrition puts on clean, effective formulas is exactly what customers need."
Attai Organics,attaiorganics.com,https://attaiorganics.com,Attaiorganics,Owner,Attai Organics,attaiorganics@gmail.com,,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=Attai%20Organics&type=all,,,,,,"The focus Attai Organics puts on clean, effective formulas is exactly what customers need."
Aussie Fitness Pros,aussiefitnesspros.com,https://aussiefitnesspros.com,Sales,Owner,Aussie Fitness Pros | #1 Curved Treadmill for HIIT &amp; Endurance,sales@aussiefitnesspros.com,,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=Aussie%20Fitness%20Pros&type=all,https://www.instagram.com/aussiefitnesspros,https://www.facebook.com/aussiefitnesspros,https://www.tiktok.com/@aussiefitnesspros,,,"The focus Aussie Fitness Pros puts on clean, effective formulas is exactly what customers need."
Authentic Nutrition,authentic-nutrition.com,https://authentic-nutrition.com,Nepasrepondre,Owner,Nutrition Sportive française &ndash; Authentic Nutrition,nepasrepondre@authentic-nutrition.com,,Health & Supplements,100% Confirmed Real,Valid (Host MX),Configured (v=DMARC1),None,No,https://www.facebook.com/ads/library/?q=Authentic%20Nutrition&type=all,https://www.instagram.com/authentic_nutrition,https://www.facebook.com/authenticnutritionFR,,,https://www.linkedin.com/company/authentic-nutrition,"The focus Authentic Nutrition puts on clean, effective formulas is exactly what customers need."
Avella Organics,avellaorganics.com,https://avellaorganics.com,Support,Owner,Avella Organics Magnesium Bisglycinate Gummies | 90-Day Guarantee,support@avellaorganics.com,,Health & Supplements,100% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=Avella%20Organics&type=all,,,,,,"The focus Avella Organics puts on clean, effective formulas is exactly what customers need."
ayurvedastore.co.uk,ayurvedastore.co.uk,https://ayurvedastore.co.uk,Nileshsairam,Owner,dx trading ltd unit 3 viva village 192 Ealing road Wembley ha04qd UK,nileshsairam@gmail.com,,Health & Supplements,68% Confirmed Real,Valid (Google Workspace),Configured (v=DMARC1),Configured,No,https://www.facebook.com/ads/library/?q=ayurvedastore.co.uk&type=all,,,,,,"The focus ayurvedastore.co.uk puts on clean, effective formulas is exactly what customers need."
